COUNTY,NAME,EASTING,NORTHING,CAPTURE DATE,SPECIES COMMON NAME,CAPTURE METHOD NAME,ORIGIN
Annapolis,VIEW,"313,621","4,933,090",08/20/1975,Golden Shiner,100 ft gill net,Natural Occurrence
Annapolis,VIEW,"313,621","4,933,090",08/20/1975,Banded Killifish,100 ft gill net,Natural Occurrence
Annapolis,WAMBOLDT,"338,560","4,968,500",07/18/1989,Brown Bullhead,100 ft gill net,Natural Occurrence
Annapolis,WATERLOO,"343,477","4,954,940",01/01/2000,Smallmouth Bass,unknown,Illegal Introduction
Annapolis,WATERLOO,"343,477","4,954,940",06/16/1975,White Perch,100 ft gill net,Natural Occurrence
Annapolis,WATERLOO,"343,477","4,954,940",06/16/1975,Yellow Perch,100 ft gill net,Natural Occurrence
Annapolis,WATERLOO,"343,477","4,954,940",06/16/1975,Brown Bullhead,100 ft gill net,Natural Occurrence
Annapolis,WATERLOO,"343,477","4,954,940",06/16/1975,White Sucker,100 ft gill net,Natural Occurrence
Annapolis,WATERLOO,"343,477","4,954,940",06/16/1975,Banded Killifish,seine net,Natural Occurrence
Annapolis,WILD DUCK,"346,981","4,941,950",06/19/1975,Brook Trout,100 ft gill net,Natural Occurrence
Annapolis,WILD DUCK,"346,981","4,941,950",06/19/1975,Yellow Perch,100 ft gill net,Natural Occurrence
Annapolis,WILD DUCK,"346,981","4,941,950",06/19/1975,Brown Bullhead,100 ft gill net,Natural Occurrence
Annapolis,WILD DUCK,"346,981","4,941,950",06/19/1975,Golden Shiner,100 ft gill net,Natural Occurrence
Annapolis,WILD DUCK,"346,981","4,941,950",06/19/1975,Banded Killifish,seine net,Natural Occurrence
Annapolis,YOUNG,"307,044","4,965,760",01/01/1992,Smallmouth Bass,unknown,Illegal Introduction
Annapolis,YOUNG,"307,044","4,965,760",07/15/1975,Brook Trout,100 ft gill net,Natural Occurrence
Annapolis,YOUNG,"307,044","4,965,760",07/15/1975,Banded Killifish,angler report,Natural Occurrence
Annapolis,ZWICKERS,"338,784","4,955,340",08/17/1983,Brook Trout,100 ft gill net,Natural Occurrence
Annapolis,ZWICKERS,"338,784","4,955,340",08/17/1983,White Perch,300 ft gill net,Natural Occurrence
Annapolis,ZWICKERS,"338,784","4,955,340",08/17/1983,Yellow Perch,300 ft gill net,Natural Occurrence
Annapolis,ZWICKERS,"338,784","4,955,340",08/17/1983,Brown Bullhead,100 ft gill net,Natural Occurrence
Annapolis,ZWICKERS,"338,784","4,955,340",08/17/1983,White Sucker,300 ft gill net,Natural Occurrence
Annapolis,ZWICKERS,"338,784","4,955,340",08/17/1983,Golden Shiner,100 ft gill net,Natural Occurrence
Annapolis,ZWICKERS,"338,784","4,955,340",08/17/1983,Banded Killifish,100 ft gill net,Natural Occurrence
Annapolis,ZWICKERS,"338,784","4,955,340",08/23/1950,Brook Trout,100 ft gill net,Natural Occurrence
Annapolis,ZWICKERS,"338,784","4,955,340",08/23/1950,White Perch,300 ft gill net,Natural Occurrence
Annapolis,ZWICKERS,"338,784","4,955,340",08/23/1950,Yellow Perch,300 ft gill net,Natural Occurrence
Annapolis,ZWICKERS,"338,784","4,955,340",08/23/1950,Brown Bullhead,100 ft gill net,Natural Occurrence
Annapolis,ZWICKERS,"338,784","4,955,340",08/23/1950,White Sucker,300 ft gill net,Natural Occurrence
Annapolis,ZWICKERS,"338,784","4,955,340",08/23/1950,Golden Shiner,100 ft gill net,Natural Occurrence
Annapolis,ZWICKERS,"338,784","4,955,340",08/23/1950,Banded Killifish,100 ft gill net,Natural Occurrence
Antigonish,CAMERON,"579,581","5,040,710",07/23/1973,Brook Trout,100 ft gill net,Natural Occurrence
Antigonish,CAMERON,"579,581","5,040,710",07/23/1973,White Perch,100 ft gill net,Natural Occurrence
Antigonish,CAMERON,"579,581","5,040,710",07/23/1973,Yellow Perch,100 ft gill net,Natural Occurrence
Antigonish,CAMERON,"579,581","5,040,710",07/23/1973,American Eel,100 ft gill net,Natural Occurrence
Antigonish,CAMERON,"579,581","5,040,710",07/23/1973,White Sucker,100 ft gill net,Natural Occurrence
Antigonish,CAMERON,"579,581","5,040,710",07/23/1973,Golden Shiner,100 ft gill net,Natural Occurrence
Antigonish,CAMERON,"579,581","5,040,710",07/23/1973,Banded Killifish,seine net,Natural Occurrence
Antigonish,CAMERON,"579,581","5,040,710",07/23/1973,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,"573,800","5,045,160",08/25/1975,White Perch,100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,"573,800","5,045,160",08/25/1975,Yellow Perch,100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,"573,800","5,045,160",08/25/1975,Brown Bullhead,100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,"573,800","5,045,160",08/25/1975,American Eel,100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,"573,800","5,045,160",08/25/1975,White Sucker,100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,"573,800","5,045,160",08/25/1975,Golden Shiner,100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,"573,800","5,045,160",08/25/1975,Banded Killifish,seine net,Natural Occurrence
Antigonish,GASPEREAUX,"573,800","5,045,160",08/25/1975,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,"573,800","5,045,160",08/03/1973,White Perch,100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,"573,800","5,045,160",08/03/1973,Yellow Perch,100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,"573,800","5,045,160",08/03/1973,Brown Bullhead,100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,"573,800","5,045,160",08/03/1973,American Eel,100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,"573,800","5,045,160",08/03/1973,White Sucker,100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,"573,800","5,045,160",08/03/1973,Golden Shiner,100 ft gill net,Natural Occurrence
Antigonish,GASPEREAUX,"573,800","5,045,160",08/03/1973,Banded Killifish,seine net,Natural Occurrence
Antigonish,GASPEREAUX,"573,800","5,045,160",08/03/1973,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Antigonish,GILLIS,"580,229","5,041,820",08/21/1975,Brook Trout,100 ft gill net,Natural Occurrence
Antigonish,GILLIS,"580,229","5,041,820",08/21/1975,White Perch,100 ft gill net,Natural Occurrence
Antigonish,GILLIS,"580,229","5,041,820",08/21/1975,Yellow Perch,100 ft gill net,Natural Occurrence
Antigonish,GILLIS,"580,229","5,041,820",08/21/1975,American Eel,100 ft gill net,Natural Occurrence
Antigonish,GILLIS,"580,229","5,041,820",08/21/1975,White Sucker,100 ft gill net,Natural Occurrence
Antigonish,GILLIS,"580,229","5,041,820",08/21/1975,Golden Shiner,100 ft gill net,Natural Occurrence
Antigonish,GILLIS,"580,229","5,041,820",08/21/1975,Blacknose Shiner,seine net,Natural Occurrence
Antigonish,GILLIS,"580,229","5,041,820",08/21/1975,Banded Killifish,seine net,Natural Occurrence
Antigonish,GILLIS,"580,229","5,041,820",08/21/1975,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Antigonish,GILLIS,"580,229","5,041,820",07/24/1973,Brook Trout,100 ft gill net,Natural Occurrence
Antigonish,GILLIS,"580,229","5,041,820",07/24/1973,White Perch,100 ft gill net,Natural Occurrence
Antigonish,GILLIS,"580,229","5,041,820",07/24/1973,Yellow Perch,100 ft gill net,Natural Occurrence
Antigonish,GILLIS,"580,229","5,041,820",07/24/1973,American Eel,100 ft gill net,Natural Occurrence
Antigonish,GILLIS,"580,229","5,041,820",07/24/1973,White Sucker,100 ft gill net,Natural Occurrence
Antigonish,GILLIS,"580,229","5,041,820",07/24/1973,Golden Shiner,100 ft gill net,Natural Occurrence
Antigonish,GILLIS,"580,229","5,041,820",07/24/1973,Blacknose Shiner,seine net,Natural Occurrence
Antigonish,GILLIS,"580,229","5,041,820",07/24/1973,Banded Killifish,seine net,Natural Occurrence
Antigonish,GILLIS,"580,229","5,041,820",07/24/1973,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Antigonish,JAMES RIVER RESERVOIR,"567,590","5,049,970",08/10/2000,Brook Trout,100 ft gill net,Natural Occurrence
Antigonish,JAMES RIVER RESERVOIR,"567,590","5,049,970",08/10/2000,White Sucker,100 ft gill net,Natural Occurrence
Antigonish,JAMES RIVER RESERVOIR,"567,590","5,049,970",06/20/1977,Brook Trout,300 ft gill net,Natural Occurrence
Antigonish,JAMES RIVER RESERVOIR,"567,590","5,049,970",06/20/1977,White Sucker,300 ft gill net,Natural Occurrence
Antigonish,KIMBALLS,"585,580","5,023,740",06/08/1977,Brook Trout,300 ft gill net,Natural Occurrence
Antigonish,LITTLE,"590,784","5,052,150",10/06/1986,Brook Trout,100 ft gill net,Natural Occurrence
Antigonish,LITTLE,"590,784","5,052,150",10/06/1986,White Perch,100 ft gill net,Natural Occurrence
Antigonish,LITTLE,"590,784","5,052,150",10/06/1986,Yellow Perch,100 ft gill net,Natural Occurrence
Antigonish,LITTLE,"590,784","5,052,150",10/06/1986,White Sucker,100 ft gill net,Natural Occurrence
Antigonish,LITTLE,"590,784","5,052,150",10/06/1986,Banded Killifish,seine net,Natural Occurrence
Antigonish,LOCH KATRINE,"583,434","5,031,640",08/18/1977,Brown Trout,300 ft gill net,Legal Introduction
Antigonish,LOCH KATRINE,"583,434","5,031,640",08/18/1977,White Perch,300 ft gill net,Natural Occurrence
Antigonish,LOCH KATRINE,"583,434","5,031,640",08/18/1977,Yellow Perch,300 ft gill net,Natural Occurrence
Antigonish,LOCH KATRINE,"583,434","5,031,640",08/18/1977,White Sucker,300 ft gill net,Natural Occurrence
Antigonish,LOCH KATRINE,"583,434","5,031,640",08/18/1977,Golden Shiner,100 ft gill net,Natural Occurrence
Antigonish,LOCHABER,"575,953","5,030,240",09/15/2010,Brook Trout,unknown,Natural Occurrence
Antigonish,LOCHABER,"575,953","5,030,240",09/15/2010,White Perch,unknown,Natural Occurrence
Antigonish,LOCHABER,"575,953","5,030,240",09/15/2010,Yellow Perch,unknown,Natural Occurrence
Antigonish,LOCHABER,"575,953","5,030,240",09/15/2010,Brown Bullhead,unknown,Natural Occurrence
Antigonish,LOCHABER,"575,953","5,030,240",09/15/2010,American Eel,unknown,Natural Occurrence
Antigonish,LOCHABER,"575,953","5,030,240",09/15/2010,White Sucker,unknown,Natural Occurrence
Antigonish,LOCHABER,"575,953","5,030,240",09/15/2010,Alewife (Gaspereau),unknown,Natural Occurrence
Antigonish,LOCHABER,"575,953","5,030,240",09/02/1975,Brook Trout,unknown,Natural Occurrence
Antigonish,LOCHABER,"575,953","5,030,240",09/02/1975,White Perch,unknown,Natural Occurrence
Antigonish,LOCHABER,"575,953","5,030,240",09/02/1975,Yellow Perch,unknown,Natural Occurrence
Antigonish,LOCHABER,"575,953","5,030,240",09/02/1975,Brown Bullhead,unknown,Natural Occurrence
Antigonish,LOCHABER,"575,953","5,030,240",09/02/1975,American Eel,unknown,Natural Occurrence
Antigonish,LOCHABER,"575,953","5,030,240",09/02/1975,White Sucker,unknown,Natural Occurrence
Antigonish,LOCHABER,"575,953","5,030,240",09/02/1975,Golden Shiner,unknown,Natural Occurrence
Antigonish,LOCHABER,"575,953","5,030,240",09/02/1975,Alewife (Gaspereau),unknown,Natural Occurrence
Antigonish,LOCHABER,"575,953","5,030,240",08/27/1973,Brook Trout,100 ft gill net,Natural Occurrence
Antigonish,LOCHABER,"575,953","5,030,240",08/27/1973,White Perch,100 ft gill net,Natural Occurrence
Antigonish,LOCHABER,"575,953","5,030,240",08/27/1973,Yellow Perch,100 ft gill net,Natural Occurrence
Antigonish,LOCHABER,"575,953","5,030,240",08/27/1973,Brown Bullhead,100 ft gill net,Natural Occurrence
Antigonish,LOCHABER,"575,953","5,030,240",08/27/1973,American Eel,100 ft gill net,Natural Occurrence
Antigonish,LOCHABER,"575,953","5,030,240",08/27/1973,White Sucker,100 ft gill net,Natural Occurrence
Antigonish,LOCHABER,"575,953","5,030,240",08/27/1973,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Antigonish,MCGILLIVRAY,"584,099","5,040,010",08/31/1977,Yellow Perch,unknown,Natural Occurrence
Antigonish,MCGILLIVRAY,"584,099","5,040,010",08/31/1977,White Sucker,unknown,Natural Occurrence
Antigonish,ST JOSEPHS,"571,805","5,042,890",08/26/1975,Brook Trout,100 ft gill net,Natural Occurrence
Antigonish,ST JOSEPHS,"571,805","5,042,890",08/26/1975,White Perch,100 ft gill net,Natural Occurrence
Antigonish,ST JOSEPHS,"571,805","5,042,890",08/26/1975,Yellow Perch,100 ft gill net,Natural Occurrence
Antigonish,ST JOSEPHS,"571,805","5,042,890",08/26/1975,American Eel,100 ft gill net,Natural Occurrence
Antigonish,ST JOSEPHS,"571,805","5,042,890",08/26/1975,White Sucker,100 ft gill net,Natural Occurrence
Antigonish,ST JOSEPHS,"571,805","5,042,890",08/26/1975,Banded Killifish,seine net,Natural Occurrence
Antigonish,STEWART,"575,757","5,036,420",08/19/1985,American Eel,minnow pail,Natural Occurrence
Antigonish,STEWART,"575,757","5,036,420",08/19/1985,Lake Chub,minnow pail,Natural Occurrence
Antigonish,TRACADIE,"608,912","5,052,760",07/13/1974,Brook Trout,100 ft gill net,Natural Occurrence
Antigonish,TRACADIE,"608,912","5,052,760",07/13/1974,White Perch,100 ft gill net,Natural Occurrence
Antigonish,TRACADIE,"608,912","5,052,760",07/13/1974,American Eel,100 ft gill net,Natural Occurrence
Antigonish,TRACADIE,"608,912","5,052,760",07/13/1974,White Sucker,100 ft gill net,Natural Occurrence
Antigonish,TRACADIE,"608,912","5,052,760",07/13/1974,Nine Spine Stickleback,seine net,Natural Occurrence
Antigonish,TRACADIE,"608,912","5,052,760",07/13/1974,Banded Killifish,seine net,Natural Occurrence
Antigonish,VINCENTS,"565,728","5,062,320",07/10/1986,Brook Trout,100 ft gill net,Natural Occurrence
Cape Breton,# 20 DAM,"734,026","5,120,740",07/15/1975,Brook Trout,100 ft gill net,Natural Occurrence
Cape Breton,# 20 DAM,"734,026","5,120,740",07/15/1975,Rainbow Trout,100 ft gill net,Legal Introduction
Cape Breton,AECL HEAVY WATER RESEVOIR,"734,309","5,113,340",08/19/1977,Nine Spine Stickleback,seine net,Natural Occurrence
Cape Breton,AMAGUADEES,"681,580","5,087,230",06/26/1991,Rainbow Trout,visual observation,Legal Introduction
Cape Breton,AMAGUADEES,"681,580","5,087,230",06/26/1991,White Perch,100 ft gill net,Natural Occurrence
Cape Breton,AMAGUADEES,"681,580","5,087,230",06/26/1991,Mummichog,visual observation,Natural Occurrence
Cape Breton,AMAGUADEES,"681,580","5,087,230",06/26/1991,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Cape Breton,AMAGUADEES,"681,580","5,087,230",06/26/1991,Atlantic Silverside,visual observation,Natural Occurrence
Cape Breton,AMAGUADEES,"681,580","5,087,230",08/29/1990,Rainbow Trout,visual observation,Legal Introduction
Cape Breton,AMAGUADEES,"681,580","5,087,230",08/29/1990,White Perch,100 ft gill net,Natural Occurrence
Cape Breton,AMAGUADEES,"681,580","5,087,230",08/29/1990,Mummichog,visual observation,Natural Occurrence
Cape Breton,AMAGUADEES,"681,580","5,087,230",08/29/1990,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Cape Breton,AMAGUADEES,"681,580","5,087,230",08/29/1990,Atlantic Silverside,visual observation,Natural Occurrence
Cape Breton,BELLE,"724,338","5,092,760",06/01/1989,Brook Trout,300 ft gill net,Natural Occurrence
Cape Breton,BELLE,"724,338","5,092,760",08/15/1975,Brook Trout,300 ft gill net,Natural Occurrence
Cape Breton,BLACKETTS,"708,133","5,105,010",08/11/2017,Alewife (Gaspereau),electrofishing,Natural Occurrence
Cape Breton,BLACKETTS,"708,133","5,105,010",08/11/2017,Brown Bullhead,electrofishing,Natural Occurrence
Cape Breton,BLACKETTS,"708,133","5,105,010",08/11/2017,Chain Pickerel,electrofishing,Illegal Introduction
Cape Breton,BLACKETTS,"708,133","5,105,010",08/11/2017,Smallmouth Bass,electrofishing,Illegal Introduction
Cape Breton,BLACKETTS,"708,133","5,105,010",08/11/2017,White Sucker,electrofishing,Natural Occurrence
Cape Breton,BLACKETTS,"708,133","5,105,010",08/11/2017,American Eel,electrofishing,Natural Occurrence
Cape Breton,BLACKETTS,"708,133","5,105,010",09/25/2010,Smallmouth Bass,angling,Illegal Introduction
Cape Breton,BLACKETTS,"708,133","5,105,010",09/25/2010,White Perch,unknown,Natural Occurrence
Cape Breton,BLACKETTS,"708,133","5,105,010",09/25/2010,Chain Pickerel,unknown,Illegal Introduction
Cape Breton,BLACKETTS,"708,133","5,105,010",06/01/2010,Chain Pickerel,unknown,Illegal Introduction
Cape Breton,BLACKETTS,"708,133","5,105,010",06/19/2009,Smallmouth Bass,angling,Illegal Introduction
Cape Breton,BLACKETTS,"708,133","5,105,010",07/15/1975,Brook Trout,visual observation,Natural Occurrence
Cape Breton,BLACKETTS,"708,133","5,105,010",07/15/1975,White Perch,visual observation,Natural Occurrence
Cape Breton,BLACKETTS,"708,133","5,105,010",07/15/1975,American Eel,visual observation,Natural Occurrence
Cape Breton,BLACKETTS,"708,133","5,105,010",07/15/1975,White Sucker,visual observation,Natural Occurrence
Cape Breton,BROWN'S,"718,940","5,118,520",05/30/1989,Brook Trout,300 ft gill net,Natural Occurrence
Cape Breton,BROWN'S,"718,940","5,118,520",05/30/1989,American Eel,300 ft gill net,Natural Occurrence
Cape Breton,CANOE,"715,130","5,083,490",06/30/1956,Atlantic Salmon,unknown,Natural Occurrence
Cape Breton,CANOE,"715,130","5,083,490",06/30/1956,Brook Trout,100 ft gill net,Natural Occurrence
Cape Breton,CANOE,"715,130","5,083,490",06/30/1956,White Perch,100 ft gill net,Natural Occurrence
Cape Breton,CANOE,"715,130","5,083,490",06/30/1956,Brown Bullhead,100 ft gill net,Natural Occurrence
Cape Breton,CANOE,"715,130","5,083,490",06/30/1956,White Sucker,100 ft gill net,Natural Occurrence
Cape Breton,CANOE,"715,130","5,083,490",06/30/1956,Golden Shiner,100 ft gill net,Natural Occurrence
Cape Breton,CANOE,"715,130","5,083,490",06/30/1956,Banded Killifish,unknown,Natural Occurrence
Cape Breton,CANOE,"715,130","5,083,490",06/30/1956,Alewife (Gaspereau),unknown,Natural Occurrence
Cape Breton,DUMARESQ,"721,282","5,106,250",07/21/1980,White Perch,100 ft gill net,Natural Occurrence
Cape Breton,DUMARESQ,"721,282","5,106,250",07/21/1980,Brown Bullhead,100 ft gill net,Natural Occurrence
Cape Breton,DUMARESQ,"721,282","5,106,250",07/21/1980,American Eel,100 ft gill net,Natural Occurrence
Cape Breton,DUMARESQ,"721,282","5,106,250",07/21/1980,White Sucker,100 ft gill net,Natural Occurrence
Cape Breton,DUMARESQ,"721,282","5,106,250",07/21/1980,Banded Killifish,seine net,Natural Occurrence
Cape Breton,ENON,"691,019","5,076,030",06/28/1984,Brook Trout,100 ft gill net,Natural Occurrence
Cape Breton,ENON,"691,019","5,076,030",06/28/1984,American Eel,unknown,Natural Occurrence
Cape Breton,ENON,"691,019","5,076,030",06/28/1984,White Sucker,100 ft gill net,Natural Occurrence
Cape Breton,ENON,"691,019","5,076,030",06/28/1984,Creek Chub,minnow pail,Natural Occurrence
Cape Breton,ENON,"691,019","5,076,030",06/28/1984,Three Spine Stickleback,minnow pail,Natural Occurrence
Cape Breton,FIGURE OF EIGHT,"710,468","5,075,490",08/17/1977,White Perch,unknown,Natural Occurrence
Cape Breton,FIGURE OF EIGHT,"710,468","5,075,490",08/17/1977,Banded Killifish,unknown,Natural Occurrence
Cape Breton,FORESTER,"705,059","5,113,150",05/26/1989,Brook Trout,100 ft gill net,Natural Occurrence
Cape Breton,FORESTER,"705,059","5,113,150",05/26/1989,White Perch,100 ft gill net,Natural Occurrence
Cape Breton,FORESTER,"705,059","5,113,150",05/26/1989,Three Spine Stickleback,minnow pail,Natural Occurrence
Cape Breton,FORESTER,"705,059","5,113,150",05/26/1989,Banded Killifish,seine net,Natural Occurrence
Cape Breton,FORESTER,"705,059","5,113,150",07/27/1976,Brook Trout,100 ft gill net,Natural Occurrence
Cape Breton,FORESTER,"705,059","5,113,150",07/27/1976,White Perch,100 ft gill net,Natural Occurrence
Cape Breton,FORESTER,"705,059","5,113,150",07/27/1976,Three Spine Stickleback,minnow pail,Natural Occurrence
Cape Breton,FORESTER,"705,059","5,113,150",07/27/1976,Banded Killifish,seine net,Natural Occurrence
Cape Breton,FRONT,"718,392","5,103,870",05/29/1989,Brook Trout,100 ft gill net,Natural Occurrence
Cape Breton,FRONT,"718,392","5,103,870",05/29/1989,White Perch,100 ft gill net,Natural Occurrence
Cape Breton,FRONT,"718,392","5,103,870",05/29/1989,White Sucker,100 ft gill net,Natural Occurrence
Cape Breton,FRONT,"718,392","5,103,870",07/01/1975,Brook Trout,100 ft gill net,Natural Occurrence
Cape Breton,FRONT,"718,392","5,103,870",07/01/1975,White Perch,100 ft gill net,Natural Occurrence
Cape Breton,FRONT,"718,392","5,103,870",07/01/1975,White Sucker,100 ft gill net,Natural Occurrence
Cape Breton,GABARUS,"716,917","5,077,040",06/02/1989,Brook Trout,100 ft gill net,Natural Occurrence
Cape Breton,GABARUS,"716,917","5,077,040",06/02/1989,White Perch,100 ft gill net,Natural Occurrence
